Dat,Open,High,Low,Close,AdjClose,Volume
2015-09-06,89.21208190917969,91.58771514892578,86.39765930175781,86.50313568115234,86.50313568115234,32841323
2015-09-07,86.50780487060547,87.09980010986328,82.80745697021484,83.2763442993164,83.2763442993164,32666184
2015-09-08,83.2763442993164,85.4321517944336,81.72456359863281,82.5009536743164,82.5009536743164,28413269
2015-09-09,82.29643249511719,83.77692413330078,79.80217742919922,80.34571838378906,80.34571838378906,24423032
2015-09-10,80.41897583007812,81.34984588623047,75.35980987548828,77.3092041015625,77.3092041015625,43953051
2015-09-11,77.25615692138672,77.52220153808594,62.41322326660156,65.1036148071289,65.1036148071289,128660340
2015-09-12,65.38509368896484,73.84027862548828,64.22949981689453,68.79679107666016,68.79679107666016,51158811
2015-09-13,68.99813079833984,69.05906677246094,59.79546356201172,62.00345993041992,62.00345993041992,42669504
2015-09-14,62.30572509765625,63.09626007080078,57.75165939331055,58.06424331665039,58.06424331665039,49142828
2015-09-15,58.0355339050293,69.4227066040039,58.03719711303711,62.73347473144531,62.73347473144531,46723454
2015-09-16,62.571861267089844,63.325836181640625,59.696163177490234,60.04863357543945,60.04863357543945,40747947
2015-09-17,60.028114318847656,60.20476150512695,55.00431442260742,57.80336380004883,57.80336380004883,59370984
2015-09-18,57.826045989990234,58.53036117553711,54.828453063964844,56.22216033935547,56.22216033935547,31916332
2015-09-19,55.95332336425781,60.05497360229492,54.91151428222656,58.1126823425293,58.1126823425293,25486333
2015-09-20,58.033653259277344,62.39708709716797,57.50770950317383,61.785057067871094,61.785057067871094,33466224
2015-09-21,61.985931396484375,63.06270217895508,57.7370491027832,60.41631317138672,60.41631317138672,27875475
2015-09-22,60.43537521362305,60.435096740722656,56.78904342651367,59.40382766723633,59.40382766723633,32140261
2015-09-23,59.52002716064453,59.969879150390625,58.40410614013672,59.10684585571289,59.10684585571289,13267592
2015-09-24,59.33112716674805,60.058815002441406,52.5637092590332,53.875709533691406,53.875709533691406,55789080
2015-09-25,54.30089569091797,54.67512512207031,47.16148376464844,48.70836639404297,48.70836639404297,59772534
2015-09-26,48.80145263671875,52.103755950927734,46.92899703979492,51.99922180175781,51.99922180175781,24453985
2015-09-27,52.35072708129883,52.35072708129883,47.57109069824219,47.69791793823242,47.69791793823242,27381212
2015-09-28,47.888221740722656,47.98815155029297,36.909423828125,38.620452880859375,38.620452880859375,87518604
2015-09-29,38.39040756225586,44.531654357910156,36.9944953918457,43.580562591552734,43.580562591552734,60247336
2015-09-30,43.583595275878906,48.915740966796875,41.70612335205078,48.399131774902344,48.399131774902344,40620217
2015-10-01,48.114952087402344,48.114952087402344,43.001197814941406,45.28907775878906,45.28907775878906,39112588
2015-10-02,44.86368942260742,45.37907791137695,42.81986999511719,44.34779739379883,44.34779739379883,14333396
2015-10-03,44.361454010009766,46.34960174560547,44.14571762084961,44.90964889526367,44.90964889526367,10674072
2015-10-04,44.85553741455078,45.29883575439453,43.18069839477539,43.68151092529297,43.68151092529297,6763984
2015-10-05,43.577266693115234,44.077491760253906,40.6641845703125,40.93722915649414,40.93722915649414,15255206
2015-10-06,40.518836975097656,42.595821380615234,39.50794982910156,42.41106033325195,42.41106033325195,17121905
2015-10-07,42.402584075927734,42.836769104003906,39.0954475402832,39.57122039794922,39.57122039794922,14177282
2015-10-08,39.578556060791016,41.06393814086914,38.53435134887695,40.407188415527344,40.407188415527344,20165118
2015-10-09,42.57587432861328,44.873382568359375,41.019020080566406,42.14104461669922,42.14104461669922,25028346
2015-10-10,41.52955627441406,42.037025451660156,40.44057846069336,40.666175842285156,40.666175842285156,9168489
2015-10-11,40.640525817871094,41.42067337036133,40.049434661865234,41.12623596191406,41.12623596191406,6614779
2015-10-12,41.09721755981445,42.59841537475586,40.554100036621094,40.554100036621094,40.554100036621094,7097728
2015-10-13,40.67802047729492,40.855308532714844,39.005836486816406,39.547584533691406,39.547584533691406,19722800
2015-10-14,39.84598922729492,39.84598922729492,31.349319458007812,33.912540435791016,33.912540435791016,63008815
2015-10-15,33.93264389038086,37.09457015991211,33.32799530029297,36.3994140625,36.3994140625,24035435
2015-10-16,36.44572830200195,36.91339111328125,33.80427932739258,34.707523345947266,34.707523345947266,16166223
2015-10-17,34.55368423461914,36.45197296142578,34.09074401855469,35.39863967895508,35.39863967895508,20304576
2015-10-18,35.446189880371094,35.725730895996094,33.178775787353516,33.482635498046875,33.482635498046875,8645932
2015-10-19,33.47532653808594,33.77985763549805,31.158790588378906,31.760480880737305,31.760480880737305,15830555
2015-10-20,31.800424575805664,32.60856246948242,28.053665161132812,28.26027488708496,28.26027488708496,24951678
2015-10-21,28.04970359802246,31.44536781311035,27.42026138305664,29.146259307861328,29.146259307861328,39685664
2015-10-22,28.993728637695312,40.17237091064453,27.3959903717041,36.92770767211914,36.92770767211914,60157544
2015-10-23,36.841068267822266,39.685970306396484,32.70534133911133,35.0142936706543,35.0142936706543,57020168
2015-10-24,35.01585388183594,37.462894439697266,33.65377426147461,36.5671272277832,36.5671272277832,16762783
2015-10-25,36.542274475097656,44.65161895751953,36.42393493652344,39.981544494628906,39.981544494628906,41237056
2015-10-26,40.22193908691406,49.161869049072266,38.75225830078125,47.46152114868164,47.46152114868164,70682472
2015-10-27,46.00604248046875,58.354774475097656,46.00604248046875,56.5824089050293,56.5824089050293,120132402
2015-10-28,56.66679763793945,68.56680297851562,52.41594314575195,65.10466003417969,65.10466003417969,154114409
2015-10-29,65.28455352783203,78.96745300292969,61.72141647338867,78.96745300292969,78.96745300292969,149160303
2015-10-30,79.13367462158203,87.67035675048828,63.3009147644043,68.10911560058594,68.10911560058594,158900773
2015-10-31,68.45972442626953,69.10077667236328,58.88270568847656,59.959136962890625,59.959136962890625,44081162
2015-11-01,60.23517990112305,70.43225860595703,58.81147003173828,69.00440216064453,69.00440216064453,38494592
2015-11-02,69.15473937988281,71.99224853515625,62.51604461669922,64.86878967285156,64.86878967285156,75054117
2015-11-03,65.18199920654297,70.11714172363281,61.36991882324219,66.40416717529297,66.40416717529297,125008445
2015-11-04,66.2265853881836,68.08622741699219,47.43744659423828,58.96167755126953,58.96167755126953,200703829
2015-11-05,59.06982421875,65.0761489868164,56.65615463256836,58.97769546508789,58.97769546508789,77692463
2015-11-06,59.5792350769043,65.45864868164062,56.080081939697266,61.238494873046875,61.238494873046875,60420732
2015-11-07,61.086395263671875,62.41263198852539,57.105831146240234,61.366920471191406,61.366920471191406,58868066
2015-11-08,60.55266189575195,68.29113006591797,60.55266189575195,67.94659423828125,67.94659423828125,67549149
2015-11-09,68.28120422363281,73.38607788085938,62.756011962890625,66.4170150756836,66.4170150756836,135940199
2015-11-10,66.54875183105469,69.96924591064453,60.95886993408203,61.8444938659668,61.8444938659668,56564716
2015-11-11,62.30438232421875,62.56795120239258,48.20528793334961,52.304264068603516,52.304264068603516,84456601
2015-11-12,52.60983657836914,60.33692932128906,50.433650970458984,59.15275573730469,59.15275573730469,53238542
2015-11-13,59.945960998535156,60.57908630371094,55.96442413330078,59.7143669128418,59.7143669128418,35908762
2015-11-14,59.805049896240234,59.84758758544922,57.91863250732422,58.70487594604492,58.70487594604492,24604065
2015-11-15,58.86372375488281,60.864933013916016,57.78977584838867,59.8642463684082,59.8642463684082,27201942
2015-11-16,59.85090637207031,62.52236557006836,58.833961486816406,61.21357727050781,61.21357727050781,40916922
2015-11-17,60.94907760620117,68.2217025756836,59.74617385864258,66.56095123291016,66.56095123291016,75637984
2015-11-18,65.58589172363281,66.95793914794922,62.16810607910156,65.63056945800781,65.63056945800781,45001903
2015-11-19,65.32624816894531,66.60161590576172,62.069114685058594,63.144039154052734,63.144039154052734,29309483
2015-11-20,63.15745544433594,63.15745544433594,59.37116241455078,61.08902359008789,61.08902359008789,40575536
2015-11-21,61.3425178527832,64.6439208984375,60.82615280151367,64.47200012207031,64.47200012207031,30116257
2015-11-22,64.71141815185547,64.9998550415039,63.3387451171875,64.00728607177734,64.00728607177734,24608823
2015-11-23,63.972572326660156,64.07598876953125,61.94901657104492,62.84881591796875,62.84881591796875,29326536
2015-11-24,62.8138427734375,62.94137191772461,59.39825439453125,59.68068313598633,59.68068313598633,34752975
2015-11-25,59.258766174316406,59.65904998779297,56.474456787109375,57.32080841064453,57.32080841064453,41353581
2015-11-26,57.303287506103516,60.146480560302734,53.54222106933594,58.851219177246094,58.851219177246094,63063802
2015-11-27,58.71257400512695,60.04690170288086,57.457847595214844,58.063751220703125,58.063751220703125,27014080
2015-11-28,58.073856353759766,62.16737747192383,57.673805236816406,61.25823974609375,61.25823974609375,30937685
2015-11-29,61.15394592285156,61.15454864501953,57.484466552734375,58.69229507446289,58.69229507446289,29950762
2015-11-30,58.78160858154297,59.88358688354492,56.57099151611328,58.06730270385742,58.06730270385742,52169586
2015-12-01,58.412933349609375,59.00784683227539,56.799617767333984,58.13745880126953,58.13745880126953,43387570
2015-12-02,58.029197692871094,58.480323791503906,54.5036506652832,54.65481185913086,54.65481185913086,33696756
2015-12-03,54.477508544921875,55.96064758300781,52.34953308105469,54.25172424316406,54.25172424316406,36070307
2015-12-04,54.24764633178711,57.276058197021484,53.66407012939453,55.974449157714844,55.974449157714844,16077076
2015-12-05,56.05134582519531,58.1586799621582,54.935176849365234,57.46683120727539,57.46683120727539,15508364
2015-12-06,57.731964111328125,58.79935836791992,55.547943115234375,55.70896911621094,55.70896911621094,29578628
2015-12-07,55.76377868652344,56.74350357055664,52.53633117675781,54.164527893066406,54.164527893066406,34745419
2015-12-08,53.81467819213867,55.04436111450195,52.28986358642578,54.94231033325195,54.94231033325195,29799786
2015-12-09,55.098426818847656,55.098426818847656,51.50619888305664,52.986228942871094,52.986228942871094,41752706
2015-12-10,53.21518325805664,57.4783935546875,52.535926818847656,56.12483596801758,56.12483596801758,24682557
2015-12-11,56.098060607910156,62.42282485961914,54.99087142944336,62.42282485961914,62.42282485961914,53782772
2015-12-12,62.519100189208984,70.1845703125,62.3411865234375,65.59249877929688,65.59249877929688,92401374
2015-12-13,65.22760772705078,66.42642974853516,62.93818283081055,63.97520446777344,63.97520446777344,18370033
2015-12-14,64.22602844238281,67.84730529785156,63.79352569580078,66.59960174560547,66.59960174560547,37788300
2015-12-15,66.43643188476562,68.86540222167969,65.8100814819336,67.84663391113281,67.84663391113281,38709544
2015-12-16,68.0446548461914,68.13288116455078,64.86764526367188,65.84085083007812,65.84085083007812,21307461
2015-12-17,65.96446990966797,66.3393325805664,60.76737594604492,62.51522445678711,62.51522445678711,42582678
2015-12-18,62.357460021972656,62.401126861572266,60.15591812133789,60.95390319824219,60.95390319824219,19925664
2015-12-19,61.04644775390625,61.33461380004883,58.886329650878906,60.15531921386719,60.15531921386719,22757510
2015-12-20,60.16645050048828,62.53646469116211,59.644630432128906,59.893226623535156,59.893226623535156,31286530
2015-12-21,60.03767776489258,60.83671569824219,59.04276657104492,59.69130325317383,59.69130325317383,36388016
2015-12-22,59.30708312988281,60.29702377319336,57.080718994140625,57.24543380737305,57.24543380737305,30089817
2015-12-23,57.08512878417969,58.45945739746094,56.629981994628906,56.76308059692383,56.76308059692383,22160289
2015-12-24,56.852783203125,58.26854705810547,55.97567367553711,56.990570068359375,56.990570068359375,23412913
2015-12-25,56.906795501708984,58.26237869262695,56.906795501708984,57.45744705200195,57.45744705200195,12352424
2015-12-26,57.48405075073242,59.24580764770508,55.34171676635742,56.41704559326172,56.41704559326172,28075203
2015-12-27,56.32217788696289,56.87486267089844,55.52900314331055,56.53336715698242,56.53336715698242,10863840
2015-12-28,56.532772064208984,57.68705368041992,55.078712463378906,55.88617706298828,55.88617706298828,15551080
2015-12-29,55.808799743652344,57.84663772583008,55.31618881225586,57.84663772583008,57.84663772583008,14294590
2015-12-30,57.92641067504883,62.56783676147461,57.4905891418457,60.60161590576172,60.60161590576172,40142312
2015-12-31,60.61091995239258,64.57172393798828,60.2398567199707,61.799827575683594,61.799827575683594,43955938
2016-01-01,61.81108093261719,63.171024322509766,61.60091781616211,62.78288650512695,62.78288650512695,13646455
2016-01-02,62.74163055419922,64.2142105102539,62.023685455322266,62.061038970947266,62.061038970947266,16920752
2016-01-03,62.147525787353516,65.65294647216797,61.8748779296875,64.34137725830078,64.34137725830078,26985768
2016-01-04,64.35063934326172,64.73178100585938,61.89632797241211,63.56645965576172,63.56645965576172,23059224
2016-01-05,63.477684020996094,64.49617004394531,62.91775131225586,63.20684814453125,63.20684814453125,14623554
2016-01-06,63.19700241088867,64.06394958496094,62.42108154296875,63.443092346191406,63.443092346191406,20603091
2016-01-07,63.772762298583984,65.1569595336914,62.449806213378906,63.03709030151367,63.03709030151367,43326862
2016-01-08,63.08707809448242,66.29080200195312,62.76272201538086,65.95421600341797,65.95421600341797,36466376
2016-01-09,65.86812591552734,66.3255615234375,65.07269287109375,65.9571533203125,65.9571533203125,15123988
2016-01-10,65.87187194824219,66.92766571044922,65.17288970947266,66.81907653808594,66.81907653808594,26138876
2016-01-11,66.81807708740234,71.475341796875,66.81807708740234,70.90447235107422,70.90447235107422,67586339
2016-01-12,71.20503234863281,85.8134994506836,70.12679290771484,76.35286712646484,76.35286712646484,193977772
2016-01-13,75.98281860351562,76.93681335449219,71.96617126464844,75.31369018554688,75.31369018554688,67329177
2016-01-14,75.10619354248047,80.0614242553711,74.07920837402344,80.0614242553711,80.0614242553711,50608253
2016-01-15,79.71482849121094,89.36820983886719,76.9877700805664,81.86031341552734,81.86031341552734,264996856
2016-01-16,82.70398712158203,88.64693450927734,79.14972686767578,82.69245910644531,82.69245910644531,166879136
2016-01-17,82.77242279052734,90.06942749023438,81.84404754638672,89.97724151611328,89.97724151611328,79381718
2016-01-18,90.3052978515625,104.42748260498047,89.62139129638672,96.57576751708984,96.57576751708984,289721215
2016-01-19,96.3232192993164,99.0496597290039,88.22350311279297,92.93128204345703,92.93128204345703,165801623
2016-01-20,92.37493896484375,110.00582885742188,91.72603607177734,104.08150482177734,104.08150482177734,199301446
2016-01-21,104.14128875732422,107.67855072021484,100.8919906616211,105.34168243408203,105.34168243408203,109504300
2016-01-22,104.89822387695312,107.2337417602539,99.00377655029297,101.39397430419922,101.39397430419922,105849508
2016-01-23,101.58645629882812,137.1118621826172,101.04141998291016,133.2317657470703,133.2317657470703,497827144
2016-01-24,128.3601837158203,155.23252868652344,128.3601837158203,144.61343383789062,144.61343383789062,653081761
2016-01-25,145.0483856201172,180.2699737548828,138.88876342773438,169.29629516601562,169.29629516601562,727461925
2016-01-26,171.56350708007812,192.38906860351562,135.10377502441406,154.26390075683594,154.26390075683594,944624735
2016-01-27,152.3033905029297,176.4429473876953,148.2805938720703,162.8831024169922,162.8831024169922,474699016
2016-01-28,164.10377502441406,183.1033477783203,159.5625,172.0307159423828,172.0307159423828,333907069
2016-01-29,173.15353393554688,176.96058654785156,156.37098693847656,169.3271942138672,169.3271942138672,452157692
2016-01-30,170.1931915283203,177.25753784179688,162.80918884277344,165.9405975341797,165.9405975341797,252812611
2016-01-31,165.81097412109375,171.7711181640625,148.38255310058594,156.53399658203125,156.53399658203125,396928299
2016-02-01,157.46055603027344,157.46055603027344,143.19482421875,150.12730407714844,150.12730407714844,271115513
2016-02-02,150.36488342285156,166.41725158691406,146.52781677246094,165.8540496826172,165.8540496826172,234627688
2016-02-03,165.32989501953125,172.5321502685547,159.698486328125,171.760009765625,171.760009765625,270865924
2016-02-04,171.78311157226562,177.5399627685547,164.83578491210938,174.1754608154297,174.1754608154297,239999001
2016-02-05,173.6559295654297,176.3059844970703,167.13006591796875,172.1430206298828,172.1430206298828,178767732
2016-02-06,171.79248046875,173.6454620361328,167.60177612304688,171.8358917236328,171.8358917236328,130259687
2016-02-07,171.9680938720703,207.55935668945312,171.966064453125,201.18975830078125,201.18975830078125,475569162
2016-02-08,201.7775115966797,222.5174560546875,195.1513671875,216.45944213867188,216.45944213867188,662061758
2016-02-09,216.13267517089844,274.73297119140625,215.7053680419922,274.73297119140625,274.73297119140625,1219529040
2016-02-10,271.7381591796875,330.0431823730469,256.7257080078125,301.179931640625,301.179931640625,1944411076
2016-02-11,305.2913513183594,430.5993347167969,294.52935791015625,411.72418212890625,411.72418212890625,1808201143
2016-02-12,407.1400146484375,450.5385437011719,346.13006591796875,377.7948303222656,377.7948303222656,1591062038
2016-02-13,387.1985168457031,389.5475769042969,285.37335205078125,366.7844543457031,366.7844543457031,1649498874
2016-02-14,368.07916259765625,372.2154235839844,302.789306640625,356.8701477050781,356.8701477050781,764620075
2016-02-15,363.0544128417969,400.74212646484375,341.9119873046875,360.3164367675781,360.3164367675781,949392782
2016-02-16,363.0397644042969,372.9600830078125,276.1103210449219,295.61334228515625,295.61334228515625,1088462139
2016-02-17,293.8240051269531,326.47515869140625,238.96829223632812,256.8216247558594,256.8216247558594,1056134563
2016-02-18,258.01507568359375,326.497802734375,233.85067749023438,301.618408203125,301.618408203125,1169276812
2016-02-19,300.6352233886719,328.825927734375,292.96588134765625,324.7112731933594,324.7112731933594,525411241
2016-02-20,320.8945617675781,325.8194885253906,282.8487243652344,297.5330505371094,297.5330505371094,591531753
2016-02-21,298.85028076171875,323.4239807128906,289.7392578125,319.4500427246094,319.4500427246094,440261346
2016-02-22,320.2278137207031,387.13592529296875,318.1890563964844,385.1329345703125,385.1329345703125,1032429229
2016-02-23,389.8253173828125,407.6916809082031,369.28009033203125,383.21844482421875,383.21844482421875,917919864
2016-02-24,384.44232177734375,426.4111633300781,377.9345703125,426.4111633300781,426.4111633300781,781273225
2016-02-25,423.00885009765625,455.1095886230469,382.12237548828125,419.9766845703125,419.9766845703125,1477141745
2016-02-26,415.3694763183594,431.0079345703125,395.0032958984375,406.9803771972656,406.9803771972656,654755365
2016-02-27,409.8263854980469,448.57757568359375,406.9013366699219,441.6319885253906,441.6319885253906,611893584
2016-02-28,440.2333984375,454.9293518066406,428.7463073730469,444.55352783203125,444.55352783203125,677079962
2016-02-29,443.6806640625,453.9538269042969,413.5636901855469,432.2796630859375,432.2796630859375,521711978
2016-03-01,431.0736389160156,535.7581787109375,429.44342041015625,518.4869995117188,518.4869995117188,1564743827
2016-03-02,517.08740234375,589.8545532226562,499.3318786621094,570.44287109375,570.44287109375,1962947266
2016-03-03,568.8862915039062,679.3056030273438,560.9539184570312,624.013916015625,624.013916015625,2706762543
2016-03-04,620.415771484375,696.45068359375,567.5089111328125,696.45068359375,696.45068359375,2377282148
2016-03-05,694.0614013671875,821.4718017578125,667.4642944335938,736.4534301757812,736.4534301757812,3777378260
2016-03-06,749.859130859375,792.157470703125,668.850341796875,762.415283203125,762.415283203125,2619682648
2016-03-07,765.4895629882812,780.4594116210938,623.2592163085938,640.4398803710938,640.4398803710938,2285177584
2016-03-08,642.4182739257812,684.5799560546875,593.4794311523438,663.251953125,663.251953125,1719171359
2016-03-09,659.5616455078125,813.5415649414062,652.7918090820312,798.8638305664062,798.8638305664062,1849143529
2016-03-10,797.7559814453125,820.8898315429688,739.761474609375,760.9033813476562,760.9033813476562,1807288540
2016-03-11,755.2899780273438,776.222412109375,697.8330078125,741.5579223632812,741.5579223632812,1405305358
2016-03-12,744.762939453125,905.5225830078125,741.8857421875,905.5225830078125,905.5225830078125,3275767213
2016-03-13,903.9769287109375,1021.653564453125,901.1131591796875,969.2822265625,969.2822265625,2940664883
2016-03-14,971.773193359375,1007.5599365234375,774.964111328125,836.4585571289062,836.4585571289062,3921808906
2016-03-15,873.3424072265625,889.0697631835938,809.6051635742188,876.3106689453125,876.3106689453125,1913233385
2016-03-16,877.0919799804688,924.0829467773438,839.224853515625,840.9374389648438,840.9374389648438,1634437885
2016-03-17,843.4761962890625,849.171630859375,695.56591796875,738.1331787109375,738.1331787109375,2774325640
2016-03-18,739.9716186523438,741.9111938476562,566.2881469726562,729.984619140625,729.984619140625,3581312456
2016-03-19,743.6310424804688,743.6310424804688,648.9111328125,698.9614868164062,698.9614868164062,1774547331
2016-03-20,698.0057373046875,723.7255249023438,635.222900390625,684.9612426757812,684.9612426757812,1171565285
2016-03-21,683.8926391601562,799.36572265625,674.4609375,789.1726684570312,789.1726684570312,1900583635
2016-03-22,790.1770629882812,802.26123046875,744.13671875,752.7191772460938,752.7191772460938,1317218504
2016-03-23,756.2642211914062,831.7322387695312,750.016845703125,830.6685791015625,830.6685791015625,1294715532
2016-03-24,832.3744506835938,836.2045288085938,722.8697509765625,751.7169799804688,751.7169799804688,1745094115
2016-03-25,753.4097900390625,760.9527587890625,703.6959228515625,717.85205078125,717.85205078125,920902214
2016-03-26,719.5025024414062,747.0921630859375,707.5618896484375,733.27392578125,733.27392578125,629803033
2016-03-27,734.0823974609375,738.6328125,675.6824340820312,696.2025756835938,696.2025756835938,1118874140
2016-03-28,697.017822265625,789.843994140625,695.4739379882812,776.7598266601562,776.7598266601562,1544004549
2016-03-29,782.5593872070312,791.77783203125,755.0828857421875,773.5828247070312,773.5828247070312,1173620775
2016-03-30,770.1915283203125,808.2870483398438,760.2932739257812,793.31396484375,793.31396484375,1284339144
2016-03-31,791.1171264648438,797.2297973632812,749.6651000976562,755.4818725585938,755.4818725585938,991543875
2016-04-01,755.289794921875,786.1650390625,755.289794921875,773.9440307617188,773.9440307617188,754667737
2016-04-02,771.7542724609375,775.6161499023438,756.373046875,769.6508178710938,769.6508178710938,576139591
2016-04-03,771.6016235351562,776.7839965820312,763.6655883789062,770.9381103515625,770.9381103515625,370300185
2016-04-04,770.772216796875,770.772216796875,727.9439086914062,737.8433837890625,737.8433837890625,634796098
2016-04-05,741.4938354492188,742.3033447265625,673.2025146484375,693.7734985351562,693.7734985351562,1366351223
2016-04-06,694.5511474609375,731.2601928710938,685.2903442382812,710.9028930664062,710.9028930664062,1130822162
2016-04-07,711.5548706054688,720.8556518554688,663.7847290039062,672.4263916015625,672.4263916015625,899121609
2016-04-08,672.9405517578125,691.1967163085938,642.4938354492188,646.753173828125,646.753173828125,975533916
2016-04-09,645.065673828125,671.3275146484375,603.4049072265625,608.8932495117188,608.8932495117188,1077621425
2016-04-10,608.8419799804688,613.8239135742188,496.1072082519531,594.6687622070312,594.6687622070312,2835708703
2016-04-11,595.0972900390625,595.3300170898438,531.5511474609375,572.9735107421875,572.9735107421875,1003463776
2016-04-12,572.6871337890625,572.6845703125,474.207763671875,493.5196533203125,493.5196533203125,1537798144
2016-04-13,493.4566650390625,580.1594848632812,469.25482177734375,535.1333618164062,535.1333618164062,2089019743
2016-04-14,537.1788330078125,583.91943359375,533.6412353515625,558.882080078125,558.882080078125,905613576
2016-04-15,558.8034057617188,573.3219604492188,538.39794921875,549.3853759765625,549.3853759765625,811736439
2016-04-16,548.925537109375,576.5108642578125,540.8314819335938,573.8274536132812,573.8274536132812,659070803
2016-04-17,574.7399291992188,646.6431274414062,570.5802612304688,620.3677368164062,620.3677368164062,1640674763
2016-04-18,621.9425048828125,633.3004760742188,565.2984619140625,600.0464477539062,600.0464477539062,1400114961
2016-04-19,602.6581420898438,615.3258056640625,568.830322265625,577.0906372070312,577.0906372070312,854165502
2016-04-20,575.3233032226562,584.4172973632812,549.7099609375,560.4454345703125,560.4454345703125,1035035901
2016-04-21,559.629150390625,577.7776489257812,529.2989501953125,538.8737182617188,538.8737182617188,888264982
2016-04-22,542.049560546875,550.4608154296875,510.6018981933594,521.289306640625,521.289306640625,887068837
2016-04-23,519.3278198242188,570.0553588867188,515.7227172851562,552.8502807617188,552.8502807617188,970774949
2016-04-24,552.7596435546875,564.7926635742188,530.523681640625,533.2924194335938,533.2924194335938,718916795
2016-04-25,533.72021484375,539.9097900390625,482.49212646484375,503.891845703125,503.891845703125,1216643281
2016-04-26,502.0381774902344,503.7237548828125,469.7751159667969,491.549560546875,491.549560546875,1174030953
2016-04-27,490.9747619628906,529.6754150390625,486.5178527832031,514.8972778320312,514.8972778320312,1277593838
2016-04-28,513.6180419921875,525.3186645507812,475.8597106933594,476.50848388671875,476.50848388671875,769053875
2016-04-29,478.80047607421875,513.7996215820312,476.4702453613281,495.2744445800781,495.2744445800781,581931790
2016-04-30,495.0499267578125,622.07421875,495.0499267578125,585.3787231445312,585.3787231445312,2429008404
2016-05-01,582.795166015625,598.5155639648438,560.0335083007812,587.5447387695312,587.5447387695312,1110055383
2016-05-02,590.7153930664062,685.244384765625,587.5108032226562,674.5143432617188,674.5143432617188,2722374571
2016-05-03,674.6404418945312,674.6475219726562,615.8910522460938,620.03466796875,620.03466796875,1429274661
2016-05-04,624.802490234375,668.4215698242188,617.031494140625,627.1171264648438,627.1171264648438,1173951420
2016-05-05,625.9819946289062,668.5060424804688,618.2391357421875,654.4143676757812,654.4143676757812,1218519601
2016-05-06,653.3161010742188,662.6824951171875,601.9010009765625,622.3955078125,622.3955078125,1432397307
